transaction_id,customer_id,customer_name,amount,currency,payment_method,transaction_date,payment_status,failure_reason,customer_history,retry_count,customer_segment,recovered_after_retry,merchant_category,city,device_type
TXN00172,CUST0293,Simran Reddy,4756.69,INR,UPI,2026-07-29 22:29:36,Failed,Network Failure,New Customer,2,Premium,1.0,SaaS Subscription,Pune,Mobile App
TXN00338,CUST0117,Vikram Mehta,708.55,INR,Debit Card,2026-07-30 14:51:03,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN00505,CUST0340,Abhishek Kapoor,349.93,INR,Wallet,2026-07-30 17:49:38,Failed,Network Failure,Occasional Buyer,1,Premium,1.0,Ride-Hailing,Kolkata,Mobile App
TXN00351,CUST0085,Riya Mehta,18307.21,INR,Credit Card,2026-07-30 19:07:23,Failed,Insufficient Funds,Regular Customer,1,Premium,0.0,E-commerce,Mumbai,Desktop Web
TXN01003,CUST0253,Priya Verma,12387.27,INR,UPI,2026-07-31 05:51:09,Success,,Occasional Buyer,0,New,,Travel & Hotels,Mumbai,Mobile App
TXN01074,CUST0261,Sneha Bhatt,1861.54,INR,Debit Card,2026-07-31 12:41:01,Success,,Occasional Buyer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN01242,CUST0218,Divya Joshi,292.62,INR,UPI,2026-07-31 20:46:33,Success,,Regular Customer,0,Regular,,Ride-Hailing,Bengaluru,Mobile App
TXN00708,CUST0060,Vivek Sharma,8205.83,INR,UPI,2026-07-31 23:45:24,Success,,Loyal Customer,0,Premium,,E-commerce,Chennai,Mobile App
TXN00639,CUST0420,Ayesha Reddy,1579.21,INR,UPI,2026-08-01 08:02:40,Failed,Bank Server Issue,Regular Customer,1,Regular,1.0,E-commerce,Delhi,Desktop Web
TXN01287,CUST0115,Ayesha Pillai,940.63,INR,UPI,2026-08-01 11:37:53,Success,,Occasional Buyer,0,Regular,,E-commerce,Pune,Desktop Web
TXN00049,CUST0291,Ananya Kulkarni,1443.92,INR,Credit Card,2026-08-01 13:10:56,Success,,Regular Customer,0,New,,E-commerce,Kolkata,Mobile Web
TXN01286,CUST0283,Rajesh Reddy,751.75,INR,Debit Card,2026-08-01 14:38:40,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00070,CUST0292,Siddharth Rao,159.02,INR,Wallet,2026-08-01 18:39:42,Success,,New Customer,0,New,,Food Delivery,Chennai,Mobile App
TXN00619,CUST0395,Zoya Bhatt,4967.23,INR,Netbanking,2026-08-01 20:26:35,Success,,Loyal Customer,0,Premium,,E-commerce,Jaipur,Desktop Web
TXN00145,CUST0406,Vivek Sharma,110.23,INR,UPI,2026-08-01 21:37:39,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Mobile App
TXN00237,CUST0118,Meera Mehta,2551.55,INR,UPI,2026-08-02 01:30:27,Success,,Occasional Buyer,0,New,,E-commerce,Pune,Mobile Web
TXN00675,CUST0113,Imran Bose,1638.39,INR,UPI,2026-08-02 02:33:36,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Desktop Web
TXN00851,CUST0216,Rahul Verma,1268.42,INR,UPI,2026-08-02 03:11:12,Failed,Card Declined,Occasional Buyer,0,Regular,0.0,E-commerce,Pune,Mobile App
TXN00518,CUST0410,Neha Chowdhury,3248.62,INR,UPI,2026-08-02 11:16:43,Success,,New Customer,0,New,,Travel & Hotels,Mumbai,Mobile App
TXN01395,CUST0315,Sunita Khan,7432.83,INR,Debit Card,2026-08-02 13:02:05,Success,,Regular Customer,0,Regular,,Travel & Hotels,Delhi,Mobile App
TXN00513,CUST0251,Aditya Nair,161.94,INR,Netbanking,2026-08-02 17:26:40,Failed,Card Declined,Regular Customer,0,Regular,0.0,Ride-Hailing,Bengaluru,Desktop Web
TXN00167,CUST0181,Sneha Menon,1149.65,INR,UPI,2026-08-02 19:30:38,Failed,Insufficient Funds,Regular Customer,2,Regular,1.0,E-commerce,Bengaluru,Mobile Web
TXN01065,CUST0275,Preeti Thomas,2118.46,INR,UPI,2026-08-02 21:06:08,Success,,Regular Customer,0,Regular,,SaaS Subscription,Mumbai,Mobile Web
TXN01369,CUST0356,Imran Joshi,359.38,INR,Credit Card,2026-08-03 01:40:48,Failed,Bank Server Issue,New Customer,0,New,0.0,Food Delivery,Bengaluru,Mobile Web
TXN00715,CUST0331,Tanvi Iyer,4973.9,INR,UPI,2026-08-03 01:43:15,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Mobile App
TXN00377,CUST0097,Amit Pillai,209.03,INR,UPI,2026-08-03 04:21:08,Failed,Bank Server Issue,Regular Customer,0,Regular,0.0,Food Delivery,Bengaluru,Mobile Web
TXN00947,CUST0077,Vikram Reddy,2861.43,INR,Netbanking,2026-08-03 09:05:30,Success,,Regular Customer,0,Regular,,SaaS Subscription,Lucknow,Mobile App
TXN00114,CUST0140,Ayesha Menon,1750.79,INR,UPI,2026-08-03 11:01:04,Success,,Occasional Buyer,0,New,,E-commerce,Delhi,Desktop Web
TXN01086,CUST0122,Suresh Pillai,1605.77,INR,Netbanking,2026-08-03 13:38:40,Success,,New Customer,0,New,,SaaS Subscription,Mumbai,Mobile App
TXN00685,CUST0121,Kiran Iyer,1195.35,INR,Wallet,2026-08-04 02:30:34,Failed,Authentication Failure,Regular Customer,1,Regular,0.0,E-commerce,Bengaluru,Mobile App
TXN00396,CUST0310,Meera Pandey,2281.03,INR,Debit Card,2026-08-04 08:17:51,Failed,Insufficient Funds,New Customer,0,New,0.0,E-commerce,Bengaluru,Mobile App
TXN00594,CUST0080,Manish Chowdhury,2971.88,INR,UPI,2026-08-04 12:57:26,Success,,Loyal Customer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN01229,CUST0226,Siddharth Verma,1929.9,INR,Debit Card,2026-08-04 20:39:55,Success,,Occasional Buyer,0,New,,E-commerce,Ahmedabad,Mobile Web
TXN00421,CUST0303,Deepak Fernandes,1173.72,INR,Debit Card,2026-08-04 22:02:45,Success,,Occasional Buyer,0,Regular,,E-commerce,Pune,Desktop Web
TXN00537,CUST0148,Nikhil Bose,7991.19,INR,UPI,2026-08-04 23:21:28,Success,,Occasional Buyer,0,Premium,,E-commerce,Hyderabad,Mobile Web
TXN00155,CUST0296,Karthik Reddy,6699.31,INR,Netbanking,2026-08-06 01:50:21,Success,,Regular Customer,0,Premium,,E-commerce,Jaipur,Mobile Web
TXN00776,CUST0260,Amit Verma,384.39,INR,Wallet,2026-08-06 03:13:23,Failed,Card Declined,Regular Customer,2,New,0.0,Food Delivery,Pune,Desktop Web
TXN00179,CUST0019,Priya Pillai,764.32,INR,UPI,2026-08-06 04:11:22,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Mobile Web
TXN01359,CUST0104,Vivek Chowdhury,1458.48,INR,UPI,2026-08-06 06:14:04,Success,,Regular Customer,0,New,,SaaS Subscription,Chennai,Mobile App
TXN01083,CUST0010,Tanvi Joshi,802.1,INR,Debit Card,2026-08-06 11:50:04,Failed,Network Failure,Regular Customer,1,Regular,0.0,E-commerce,Bengaluru,Mobile Web
TXN00355,CUST0104,Vivek Chowdhury,6337.81,INR,UPI,2026-08-06 13:48:43,Failed,Authentication Failure,Regular Customer,3,New,1.0,Travel & Hotels,Chennai,Mobile Web
TXN01312,CUST0076,Priya Chowdhury,2671.54,INR,UPI,2026-08-06 14:12:39,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01400,CUST0408,Riya Malhotra,9763.31,INR,UPI,2026-08-06 17:44:55,Success,,Regular Customer,0,New,,Travel & Hotels,Mumbai,Mobile App
TXN00856,CUST0031,Rahul Kulkarni,264.1,INR,Credit Card,2026-08-06 18:58:16,Failed,Insufficient Funds,New Customer,2,Regular,0.0,Ride-Hailing,Mumbai,Desktop Web
TXN01419,CUST0332,Farhan Iyer,4863.61,INR,UPI,2026-08-06 22:37:41,Success,,Occasional Buyer,0,Premium,,SaaS Subscription,Delhi,Mobile App
TXN01403,CUST0389,Nisha Mehta,541.8,INR,Netbanking,2026-08-06 23:52:51,Failed,Card Declined,Loyal Customer,0,Regular,1.0,E-commerce,Chennai,Mobile App
TXN01154,CUST0026,Shreya Mehta,7375.0,INR,UPI,2026-08-07 05:07:41,Failed,Authentication Failure,New Customer,1,New,0.0,Travel & Hotels,Pune,Mobile Web
TXN00124,CUST0257,Imran Menon,191.0,INR,Debit Card,2026-08-07 07:43:23,Failed,Authentication Failure,Occasional Buyer,3,New,1.0,Ride-Hailing,Delhi,Mobile App
TXN01141,CUST0078,Rohan Patel,1297.34,INR,Debit Card,2026-08-07 12:30:49,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN00491,CUST0192,Swati Reddy,1212.22,INR,Credit Card,2026-08-07 14:43:45,Success,,Occasional Buyer,0,Regular,,E-commerce,Lucknow,Desktop Web
TXN00727,CUST0391,Zoya Chowdhury,2524.75,INR,Netbanking,2026-08-07 14:51:52,Failed,Bank Server Issue,Regular Customer,1,Premium,1.0,E-commerce,Hyderabad,Desktop Web
TXN00797,CUST0156,Amit Khan,983.25,INR,UPI,2026-08-07 15:11:16,Success,,Regular Customer,0,Premium,,Food Delivery,Chennai,Mobile Web
TXN00683,CUST0145,Abhishek Iyer,2311.95,INR,UPI,2026-08-08 06:08:37,Failed,Unknown Error,New Customer,3,New,0.0,E-commerce,Ahmedabad,Mobile Web
TXN01023,CUST0336,Rajesh Fernandes,4318.51,INR,Credit Card,2026-08-08 09:22:55,Success,,Regular Customer,0,Premium,,E-commerce,Bengaluru,Mobile App
TXN01483,CUST0320,Kunal Bose,253.46,INR,Credit Card,2026-08-08 09:30:03,Failed,Insufficient Funds,New Customer,1,Regular,0.0,Ride-Hailing,Hyderabad,Mobile App
TXN01253,CUST0307,Varun Mehta,177.99,INR,UPI,2026-08-08 17:56:24,Success,,New Customer,0,New,,Ride-Hailing,Pune,Mobile App
TXN00233,CUST0361,Farhan Patel,625.09,INR,Debit Card,2026-08-09 00:29:17,Failed,Insufficient Funds,Occasional Buyer,0,Regular,1.0,Food Delivery,Kolkata,Desktop Web
TXN01259,CUST0384,Sneha Kapoor,3497.79,INR,Credit Card,2026-08-09 05:38:44,Success,,Regular Customer,0,Premium,,SaaS Subscription,Delhi,Mobile Web
TXN00387,CUST0308,Siddharth Menon,262.09,INR,Debit Card,2026-08-09 12:42:01,Success,,New Customer,0,New,,Food Delivery,Lucknow,Mobile Web
TXN00297,CUST0083,Manish Patel,4002.07,INR,UPI,2026-08-09 22:29:20,Success,,New Customer,0,New,,E-commerce,Hyderabad,Mobile Web
TXN01099,CUST0081,Joseph Kapoor,40539.8,INR,Credit Card,2026-08-10 11:32:14,Success,,Loyal Customer,0,Premium,,Travel & Hotels,Mumbai,Mobile App
TXN01173,CUST0063,Sneha Singh,1229.21,INR,Debit Card,2026-08-10 12:17:56,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile Web
TXN01358,CUST0130,Siddharth Thomas,1074.77,INR,Debit Card,2026-08-11 00:33:16,Success,,Occasional Buyer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN00835,CUST0061,Radhika Pandey,776.8,INR,UPI,2026-08-11 08:24:11,Success,,New Customer,0,New,,E-commerce,Mumbai,Desktop Web
TXN01207,CUST0133,Imran Rao,1684.68,INR,UPI,2026-08-11 08:36:10,Success,,New Customer,0,New,,SaaS Subscription,Hyderabad,Mobile App
TXN00739,CUST0363,Amit Iyer,2999.23,INR,Credit Card,2026-08-12 05:42:29,Success,,Occasional Buyer,0,Regular,,E-commerce,Kolkata,Mobile App
TXN01425,CUST0032,Priya Patel,4824.74,INR,Credit Card,2026-08-12 14:53:11,Success,,New Customer,0,New,,Travel & Hotels,Ahmedabad,Mobile App
TXN00556,CUST0150,Meera Sharma,345.91,INR,Credit Card,2026-08-13 13:27:13,Failed,Expired Card,Regular Customer,0,Regular,0.0,Ride-Hailing,Mumbai,Mobile Web
TXN00390,CUST0314,Sunita Singh,1665.12,INR,UPI,2026-08-13 22:06:09,Failed,Expired Card,Regular Customer,1,Regular,0.0,E-commerce,Ahmedabad,Desktop Web
TXN00043,CUST0294,Simran Kulkarni,4765.89,INR,UPI,2026-08-14 03:20:25,Success,,Occasional Buyer,0,Premium,,E-commerce,Bengaluru,Mobile App
TXN00011,CUST0254,Gaurav Desai,1960.78,INR,UPI,2026-08-14 12:57:02,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN01426,CUST0134,Swati Bose,2623.68,INR,Debit Card,2026-08-14 20:32:25,Success,,Loyal Customer,0,New,,E-commerce,Bengaluru,Mobile App
TXN00531,CUST0043,Riya Agarwal,1710.31,INR,UPI,2026-08-14 22:19:21,Failed,Card Declined,New Customer,0,New,0.0,E-commerce,Bengaluru,Mobile App
TXN00074,CUST0218,Divya Joshi,770.63,INR,Credit Card,2026-08-15 04:44:37,Success,,Regular Customer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN00566,CUST0061,Radhika Pandey,334.89,INR,Netbanking,2026-08-15 09:27:37,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile App
TXN01497,CUST0216,Rahul Verma,550.99,INR,Credit Card,2026-08-15 18:01:01,Success,,Occasional Buyer,0,Regular,,Food Delivery,Pune,Mobile Web
TXN00733,CUST0090,Nikhil Agarwal,571.34,INR,Netbanking,2026-08-15 21:58:14,Success,,Loyal Customer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN00990,CUST0260,Amit Verma,424.84,INR,UPI,2026-08-16 00:35:27,Failed,Card Declined,Regular Customer,3,New,1.0,E-commerce,Pune,Mobile App
TXN01281,CUST0327,Radhika Joshi,436.48,INR,Debit Card,2026-08-16 00:55:41,Failed,Insufficient Funds,Occasional Buyer,3,Regular,0.0,Ride-Hailing,Hyderabad,Mobile App
TXN00344,CUST0328,Sneha Sharma,202.19,INR,Wallet,2026-08-16 02:57:04,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile Web
TXN01399,CUST0093,Maria Pandey,13425.82,INR,Wallet,2026-08-16 03:00:50,Success,,Regular Customer,0,Premium,,Travel & Hotels,Hyderabad,Mobile Web
TXN00060,CUST0413,Manish Kapoor,2632.02,INR,UPI,2026-08-16 03:05:52,Failed,Bank Server Issue,Loyal Customer,1,New,1.0,E-commerce,Pune,Mobile App
TXN01479,CUST0145,Abhishek Iyer,516.22,INR,UPI,2026-08-16 12:39:16,Failed,Network Failure,New Customer,0,New,1.0,Food Delivery,Ahmedabad,Desktop Web
TXN00452,CUST0353,Priya Mehta,258.61,INR,UPI,2026-08-16 18:17:23,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00629,CUST0147,Sneha Agarwal,222.31,INR,Wallet,2026-08-17 00:24:34,Success,,Occasional Buyer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN00658,CUST0395,Zoya Bhatt,12917.33,INR,UPI,2026-08-17 05:02:55,Success,,Loyal Customer,0,Premium,,Travel & Hotels,Jaipur,Mobile App
TXN00180,CUST0373,Zoya Chowdhury,544.21,INR,UPI,2026-08-17 10:29:06,Failed,Bank Server Issue,New Customer,0,Regular,0.0,Food Delivery,Hyderabad,Desktop Web
TXN00308,CUST0185,Vikram Sharma,1375.84,INR,UPI,2026-08-17 13:46:46,Success,,Loyal Customer,0,Premium,,Food Delivery,Kolkata,Mobile App
TXN00703,CUST0030,Pooja Pillai,452.47,INR,Credit Card,2026-08-17 21:20:58,Failed,Network Failure,New Customer,0,New,1.0,Food Delivery,Mumbai,Mobile App
TXN00204,CUST0239,Gaurav Mehta,2778.68,INR,Credit Card,2026-08-18 00:37:46,Success,,Occasional Buyer,0,Premium,,SaaS Subscription,Chennai,Mobile Web
TXN00665,CUST0112,Tanvi Patel,240.32,INR,Netbanking,2026-08-18 03:03:59,Success,,New Customer,0,New,,Food Delivery,Chennai,Mobile App
TXN01269,CUST0265,Harsh Thomas,2360.45,INR,Debit Card,2026-08-18 04:33:47,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Desktop Web
TXN01379,CUST0296,Karthik Reddy,421.59,INR,UPI,2026-08-18 12:33:17,Success,,Regular Customer,0,Premium,,Food Delivery,Jaipur,Desktop Web
TXN00274,CUST0128,Meera Pandey,291.27,INR,UPI,2026-08-18 15:24:08,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Desktop Web
TXN00243,CUST0370,Varun Sharma,301.91,INR,UPI,2026-08-19 04:53:53,Success,,New Customer,0,New,,Ride-Hailing,Delhi,Mobile App
TXN00712,CUST0398,Pooja Menon,1029.3,INR,Wallet,2026-08-19 09:08:31,Failed,Unknown Error,Regular Customer,1,Regular,0.0,E-commerce,Pune,Mobile Web
TXN00892,CUST0054,Thomas Khan,783.13,INR,Netbanking,2026-08-19 14:05:00,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile App
TXN00192,CUST0376,Rahul Fernandes,1111.1,INR,Wallet,2026-08-19 23:26:19,Success,,Regular Customer,0,Regular,,E-commerce,Hyderabad,Mobile App
TXN00166,CUST0193,Rohan Malhotra,446.09,INR,UPI,2026-08-20 04:04:11,Success,,New Customer,0,New,,Food Delivery,Pune,Mobile Web
TXN00648,CUST0419,Siddharth Fernandes,6578.69,INR,Wallet,2026-08-20 11:09:44,Failed,Card Declined,New Customer,3,New,1.0,Travel & Hotels,Chennai,Mobile App
TXN00364,CUST0347,Deepak Fernandes,1406.93,INR,UPI,2026-08-20 12:35:42,Failed,Insufficient Funds,New Customer,3,New,0.0,E-commerce,Ahmedabad,Mobile Web
TXN01213,CUST0360,Kavya Kapoor,1260.74,INR,UPI,2026-08-20 16:06:13,Failed,Network Failure,New Customer,3,New,1.0,E-commerce,Bengaluru,Mobile Web
TXN00271,CUST0033,Manish Joshi,401.08,INR,UPI,2026-08-21 01:33:23,Failed,Bank Server Issue,Occasional Buyer,3,Regular,0.0,Food Delivery,Hyderabad,Desktop Web
TXN00735,CUST0031,Rahul Kulkarni,647.3,INR,Netbanking,2026-08-21 01:58:29,Failed,Card Declined,New Customer,1,Regular,0.0,Food Delivery,Mumbai,Desktop Web
TXN00554,CUST0199,Ishita Bose,130.02,INR,Credit Card,2026-08-21 01:59:25,Success,,New Customer,0,New,,Ride-Hailing,Pune,Mobile Web
TXN01338,CUST0099,Meera Iyer,1454.54,INR,UPI,2026-08-21 07:58:27,Failed,Insufficient Funds,Occasional Buyer,3,Regular,0.0,E-commerce,Delhi,Mobile App
TXN01232,CUST0236,Arjun Sharma,3786.87,INR,UPI,2026-08-21 16:59:58,Failed,Authentication Failure,Loyal Customer,0,Premium,0.0,SaaS Subscription,Ahmedabad,Mobile App
TXN00216,CUST0364,Sneha Bose,215.01,INR,Credit Card,2026-08-22 00:05:22,Success,,Regular Customer,0,Regular,,Ride-Hailing,Ahmedabad,Mobile App
TXN01273,CUST0269,Farhan Desai,1790.86,INR,Debit Card,2026-08-22 03:42:31,Failed,Expired Card,New Customer,1,New,0.0,E-commerce,Hyderabad,Mobile Web
TXN01385,CUST0306,Maria Mehta,142.31,INR,Debit Card,2026-08-22 03:53:38,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Desktop Web
TXN00801,CUST0119,Riya Fernandes,282.4,INR,UPI,2026-08-22 04:35:01,Failed,Card Declined,New Customer,1,New,0.0,Food Delivery,Mumbai,Desktop Web
TXN01132,CUST0340,Abhishek Kapoor,14073.38,INR,UPI,2026-08-22 05:27:52,Success,,Occasional Buyer,0,Premium,,E-commerce,Kolkata,Mobile App
TXN00559,CUST0146,Kunal Pandey,1647.97,INR,Wallet,2026-08-22 06:25:54,Failed,Card Declined,Regular Customer,2,Regular,0.0,SaaS Subscription,Pune,Mobile Web
TXN00213,CUST0001,Ayesha Verma,3003.68,INR,UPI,2026-08-22 15:05:07,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Mumbai,Mobile App
TXN01048,CUST0256,Ishita Thomas,229.22,INR,UPI,2026-08-23 00:58:57,Success,,Occasional Buyer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00720,CUST0341,Farhan Kulkarni,3213.79,INR,UPI,2026-08-23 17:14:09,Failed,Insufficient Funds,Occasional Buyer,2,New,0.0,E-commerce,Mumbai,Mobile App
TXN01310,CUST0278,Kavya Reddy,963.19,INR,UPI,2026-08-24 09:53:50,Success,,New Customer,0,New,,E-commerce,Hyderabad,Mobile App
TXN01449,CUST0274,Joseph Fernandes,436.69,INR,Netbanking,2026-08-24 11:34:34,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Kolkata,Mobile App
TXN01468,CUST0293,Simran Reddy,498.08,INR,Debit Card,2026-08-24 14:00:30,Failed,Unknown Error,New Customer,1,Premium,0.0,Food Delivery,Pune,Mobile App
TXN00745,CUST0316,Geeta Khan,277.22,INR,UPI,2026-08-25 01:54:31,Success,,Occasional Buyer,0,New,,E-commerce,Chennai,Mobile App
TXN00824,CUST0306,Maria Mehta,302.4,INR,UPI,2026-08-25 03:45:42,Failed,Expired Card,New Customer,2,New,0.0,E-commerce,Mumbai,Desktop Web
TXN01111,CUST0003,Ishita Patel,2348.64,INR,UPI,2026-08-25 07:55:34,Failed,Bank Server Issue,New Customer,0,New,0.0,SaaS Subscription,Pune,Mobile App
TXN00725,CUST0352,Zoya Patel,3191.54,INR,Debit Card,2026-08-25 08:10:25,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00113,CUST0011,Ishita Patel,6544.41,INR,Credit Card,2026-08-25 11:11:01,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Desktop Web
TXN01373,CUST0306,Maria Mehta,681.31,INR,UPI,2026-08-25 13:59:50,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile Web
TXN00420,CUST0338,Varun Agarwal,928.41,INR,UPI,2026-08-25 13:59:59,Failed,Insufficient Funds,Regular Customer,1,Regular,0.0,SaaS Subscription,Delhi,Mobile Web
TXN01363,CUST0094,Sneha Nair,1859.2,INR,UPI,2026-08-25 14:46:14,Success,,Occasional Buyer,0,Regular,,E-commerce,Mumbai,Mobile App
TXN00154,CUST0026,Shreya Mehta,370.1,INR,Debit Card,2026-08-25 17:26:41,Success,,New Customer,0,New,,Food Delivery,Pune,Mobile App
TXN01339,CUST0231,Ramesh Mehta,972.62,INR,Debit Card,2026-08-25 21:40:14,Success,,Occasional Buyer,0,Regular,,E-commerce,Chennai,Mobile App
TXN00649,CUST0157,Preeti Khan,4937.97,INR,Credit Card,2026-08-25 23:00:57,Failed,Insufficient Funds,Loyal Customer,0,Premium,1.0,E-commerce,Delhi,Mobile App
TXN01126,CUST0113,Imran Bose,2229.44,INR,Debit Card,2026-08-26 11:49:20,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN01294,CUST0377,Pooja Reddy,8604.06,INR,Credit Card,2026-08-26 12:57:14,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Desktop Web
TXN00617,CUST0286,Suresh Kapoor,597.86,INR,UPI,2026-08-26 22:02:59,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN00627,CUST0206,Pooja Menon,1109.19,INR,Credit Card,2026-08-27 02:22:51,Success,,Occasional Buyer,0,Regular,,E-commerce,Mumbai,Mobile App
TXN01490,CUST0137,Kunal Pillai,348.0,INR,Credit Card,2026-08-27 04:39:37,Success,,Regular Customer,0,New,,Ride-Hailing,Hyderabad,Mobile App
TXN00068,CUST0051,Arjun Sharma,612.46,INR,Netbanking,2026-08-27 07:25:35,Failed,Network Failure,New Customer,1,New,0.0,E-commerce,Mumbai,Mobile App
TXN00098,CUST0058,Preeti Malhotra,382.84,INR,Credit Card,2026-08-27 08:37:43,Success,,Regular Customer,0,Regular,,Ride-Hailing,Kolkata,Desktop Web
TXN00706,CUST0256,Ishita Thomas,2598.79,INR,UPI,2026-08-27 19:28:14,Failed,Insufficient Funds,Occasional Buyer,1,Regular,1.0,E-commerce,Mumbai,Mobile App
TXN00356,CUST0001,Ayesha Verma,416.81,INR,UPI,2026-08-27 21:03:53,Failed,Expired Card,Occasional Buyer,1,Regular,0.0,Food Delivery,Mumbai,Mobile App
TXN00975,CUST0357,Pooja Rao,2256.51,INR,UPI,2026-08-27 21:47:05,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Mobile App
TXN01055,CUST0002,Sneha Bose,3289.84,INR,Credit Card,2026-08-27 23:38:47,Success,,Occasional Buyer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01386,CUST0177,Geeta Rao,473.38,INR,Debit Card,2026-08-28 00:59:38,Success,,Occasional Buyer,0,Regular,,E-commerce,Kolkata,Mobile App
TXN00041,CUST0397,Aditya Rao,2093.26,INR,UPI,2026-08-29 21:36:41,Success,,Occasional Buyer,0,New,,E-commerce,Hyderabad,Mobile App
TXN01240,CUST0255,Pooja Joshi,17155.1,INR,Netbanking,2026-08-29 23:45:49,Failed,Network Failure,Regular Customer,0,Regular,0.0,Travel & Hotels,Hyderabad,Mobile App
TXN01205,CUST0194,Aditya Nair,10819.0,INR,Debit Card,2026-08-30 14:42:23,Success,,Regular Customer,0,Regular,,Travel & Hotels,Delhi,Mobile App
TXN01500,CUST0048,Maria Bhatt,1514.96,INR,UPI,2026-08-30 16:15:43,Failed,Card Declined,New Customer,1,New,1.0,SaaS Subscription,Bengaluru,Mobile Web
TXN00273,CUST0061,Radhika Pandey,8731.8,INR,UPI,2026-08-30 16:18:17,Success,,New Customer,0,New,,Travel & Hotels,Mumbai,Mobile App
TXN00378,CUST0109,Joseph Khan,6698.65,INR,Debit Card,2026-08-30 17:50:02,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Bengaluru,Mobile Web
TXN00150,CUST0167,Siddharth Singh,99.0,INR,Credit Card,2026-08-30 20:53:41,Success,,Occasional Buyer,0,New,,Ride-Hailing,Delhi,Mobile Web
TXN00121,CUST0300,Sanjay Bose,940.35,INR,Wallet,2026-08-30 21:32:47,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile App
TXN00804,CUST0361,Farhan Patel,322.14,INR,Credit Card,2026-08-30 22:36:06,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Kolkata,Mobile App
TXN00884,CUST0345,Ananya Fernandes,3991.29,INR,UPI,2026-08-30 23:20:55,Success,,Loyal Customer,0,Premium,,E-commerce,Ahmedabad,Mobile Web
TXN00657,CUST0121,Kiran Iyer,554.43,INR,Debit Card,2026-08-31 00:51:04,Success,,Regular Customer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN01061,CUST0362,Anjali Desai,242.73,INR,UPI,2026-08-31 03:41:24,Success,,Occasional Buyer,0,New,,Food Delivery,Pune,Mobile Web
TXN01012,CUST0219,Rohan Chowdhury,383.35,INR,UPI,2026-08-31 15:57:44,Success,,Loyal Customer,0,Regular,,Food Delivery,Pune,Mobile App
TXN00275,CUST0336,Rajesh Fernandes,627.57,INR,Debit Card,2026-08-31 20:11:39,Success,,Regular Customer,0,Premium,,Ride-Hailing,Bengaluru,Mobile App
TXN00047,CUST0309,Imran Reddy,2319.32,INR,Credit Card,2026-08-31 20:55:58,Failed,Insufficient Funds,Occasional Buyer,2,Regular,0.0,E-commerce,Bengaluru,Mobile App
